timestamp,transformer_id,voltage_kV,current_A,load_percentage,oil_temperature_c,winding_temperature_c,ambient_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_methane_ppm,dissolved_acetylene_ppm,power_factor,cooling_status,weather_condition,stress_index,anomaly_flag,temp_diff_winding_oil,temp_diff_oil_ambient,apparent_power_mva,active_power_mw,c2h2_to_h2_ratio,ch4_to_h2_ratio,hour,hour_sin,hour_cos,is_peak_hours,weather_Clear,weather_Heatwave,weather_Overcast,weather_Rainy
2026-06-05 05:00:00,TX-DELTA-04,130.29,491.37,62.24,31.78,42.93,13.84,2.429,10.98,18.8,2.64,0.883,1,Rainy,9.71,0,11.15,17.94,110.89,97.92,0.2404,1.7122,5,0.9659,0.2588,0,0,0,0,1
2026-06-05 06:00:00,TX-DELTA-04,133.22,471.61,58.14,38.85,46.91,16.03,2.47,12.75,9.16,0.89,0.945,0,Rainy,7.57,0,8.06,22.82,108.82,102.83,0.0698,0.7184,6,1.0,0.0,0,0,0,0,1
2026-06-05 07:00:00,TX-DELTA-04,130.83,371.44,47.07,38.61,45.35,21.06,2.053,23.89,19.17,0.31,0.835,0,Overcast,0.32,0,6.74,17.55,84.17,70.28,0.013,0.8024,7,0.9659,-0.2588,0,0,0,1,0
2026-06-05 08:00:00,TX-DELTA-04,137.27,525.0,65.2,41.49,52.0,21.73,2.299,14.79,19.73,1.15,0.938,1,Rainy,10.66,0,10.51,19.76,124.82,117.08,0.0778,1.334,8,0.866,-0.5,0,0,0,0,1
2026-06-05 09:00:00,TX-DELTA-04,132.77,548.32,68.08,47.01,57.96,25.88,2.623,38.43,12.76,0.53,0.916,1,Clear,14.29,0,10.95,21.13,126.09,115.5,0.0138,0.332,9,0.7071,-0.7071,1,1,0,0,0
2026-06-05 10:00:00,TX-DELTA-04,132.15,619.48,76.68,52.49,66.77,26.2,2.577,41.44,8.58,0.49,0.911,1,Clear,24.66,0,14.28,26.29,141.79,129.17,0.0118,0.207,10,0.5,-0.866,1,1,0,0,0
2026-06-05 11:00:00,TX-DELTA-04,133.96,633.09,80.67,55.59,69.09,28.11,2.804,18.03,8.4,0.32,0.971,1,Clear,30.29,0,13.5,27.48,146.89,142.63,0.0177,0.4659,11,0.2588,-0.9659,1,1,0,0,0
2026-06-05 12:00:00,TX-DELTA-04,132.12,657.99,81.79,57.41,71.05,30.98,2.432,26.77,17.08,0.59,0.897,1,Clear,30.34,0,13.64,26.43,150.57,135.06,0.022,0.638,12,0.0,-1.0,1,1,0,0,0
2026-06-05 13:00:00,TX-DELTA-04,131.53,621.95,77.45,59.84,71.93,31.29,2.683,43.76,8.56,0.38,0.897,1,Overcast,30.06,0,12.09,28.55,141.69,127.1,0.0087,0.1956,13,-0.2588,-0.9659,0,0,0,1,0
2026-06-05 14:00:00,TX-DELTA-04,131.36,593.54,73.17,54.07,66.86,31.64,2.815,18.31,24.35,2.9,0.922,1,Clear,24.12,0,12.79,22.43,135.04,124.51,0.1584,1.3299,14,-0.5,-0.866,0,1,0,0,0
2026-06-05 15:00:00,TX-DELTA-04,134.94,543.4,70.0,56.3,67.7,31.97,2.617,15.21,20.25,0.63,0.945,1,Clear,21.79,0,11.4,24.33,127.01,120.02,0.0414,1.3314,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-05 16:00:00,TX-DELTA-04,133.48,457.97,56.46,54.07,63.62,30.53,2.134,17.99,22.31,0.77,0.882,0,Overcast,7.59,0,9.55,23.54,105.88,93.39,0.0428,1.2401,16,-0.866,-0.5,0,0,0,1,0
2026-06-05 17:00:00,TX-DELTA-04,131.0,470.89,53.26,52.66,59.49,29.13,2.473,24.98,18.32,0.64,0.951,0,Rainy,4.74,0,6.83,23.53,106.84,101.6,0.0256,0.7334,17,-0.9659,-0.2588,0,0,0,0,1
2026-06-05 18:00:00,TX-DELTA-04,133.29,415.62,53.76,50.83,59.13,26.84,2.153,36.65,16.3,1.17,0.934,0,Overcast,3.11,0,8.3,23.99,95.95,89.62,0.0319,0.4447,18,-1.0,-0.0,1,0,0,1,0
2026-06-05 19:00:00,TX-DELTA-04,131.67,382.66,48.64,44.49,50.99,24.05,2.18,23.99,10.47,1.15,0.926,0,Clear,1.08,0,6.5,20.44,87.27,80.81,0.0479,0.4364,19,-0.9659,0.2588,1,1,0,0,0
2026-06-05 20:00:00,TX-DELTA-04,131.39,523.25,65.63,41.6,52.53,20.52,2.257,15.82,27.6,0.35,0.916,1,Overcast,10.65,0,10.93,21.08,119.08,109.08,0.0221,1.7446,20,-0.866,0.5,1,0,0,1,0
2026-06-05 21:00:00,TX-DELTA-04,133.54,593.32,74.19,43.79,55.66,20.75,2.414,19.21,19.41,0.43,0.939,1,Overcast,16.59,0,11.87,23.04,137.23,128.86,0.0224,1.0104,21,-0.7071,0.7071,1,0,0,1,0
2026-06-05 22:00:00,TX-DELTA-04,131.12,614.81,75.3,40.04,52.81,17.18,2.829,205.3,212.57,38.6,0.91,1,Clear,44.73,1,12.77,22.86,139.63,127.06,0.188,1.0354,22,-0.5,0.866,0,1,0,0,0
2026-06-05 23:00:00,TX-DELTA-04,128.65,637.2,77.69,41.34,55.93,15.21,2.527,15.55,17.1,0.32,0.948,1,Overcast,19.32,0,14.59,26.13,141.99,134.61,0.0206,1.0997,23,-0.2588,0.9659,0,0,0,1,0
2026-06-06 00:00:00,TX-DELTA-04,129.69,639.87,80.11,39.85,53.42,12.8,2.798,72.95,36.02,0.8,0.952,1,Rainy,22.36,0,13.57,27.05,143.73,136.83,0.011,0.4938,0,0.0,1.0,0,0,0,0,1
2026-06-06 01:00:00,TX-DELTA-04,130.77,703.86,87.02,38.94,54.48,13.04,2.806,15.56,14.68,0.63,0.923,2,Clear,26.43,0,15.54,25.9,159.42,147.14,0.0405,0.9434,1,0.2588,0.9659,0,1,0,0,0
2026-06-06 02:00:00,TX-DELTA-04,130.61,552.66,68.73,33.43,45.09,12.39,2.348,12.98,13.86,0.42,0.97,1,Rainy,13.01,0,11.66,21.04,125.02,121.27,0.0324,1.0678,2,0.5,0.866,0,0,0,0,1
2026-06-06 03:00:00,TX-DELTA-04,132.64,511.96,63.61,31.43,40.27,10.59,2.274,12.97,21.3,0.62,0.94,1,Clear,9.59,0,8.84,20.84,117.62,110.56,0.0478,1.6423,3,0.7071,0.7071,0,1,0,0,0
2026-06-06 04:00:00,TX-DELTA-04,130.47,485.58,61.59,32.47,40.52,12.09,2.454,39.67,16.57,0.58,0.944,1,Overcast,9.48,0,8.05,20.38,109.73,103.59,0.0146,0.4177,4,0.866,0.5,0,0,0,1,0
2026-06-06 05:00:00,TX-DELTA-04,133.35,461.82,57.35,41.11,48.64,15.83,2.246,13.92,25.44,1.07,0.868,0,Clear,5.76,0,7.53,25.28,106.67,92.59,0.0769,1.8276,5,0.9659,0.2588,0,1,0,0,0
2026-06-06 06:00:00,TX-DELTA-04,131.09,438.99,51.9,36.69,44.44,17.37,2.276,30.14,24.63,0.32,0.9,0,Rainy,2.76,0,7.75,19.32,99.67,89.7,0.0106,0.8172,6,1.0,0.0,0,0,0,0,1
2026-06-06 07:00:00,TX-DELTA-04,129.56,495.45,60.32,42.48,52.45,28.0,2.453,15.42,11.79,0.22,0.941,1,Heatwave,8.74,0,9.97,14.48,111.18,104.62,0.0143,0.7646,7,0.9659,-0.2588,0,0,1,0,0
2026-06-06 08:00:00,TX-DELTA-04,131.96,567.32,70.63,45.37,57.11,21.57,2.055,17.28,9.76,0.55,0.924,1,Overcast,12.36,0,11.74,23.8,129.67,119.82,0.0318,0.5648,8,0.866,-0.5,0,0,0,1,0
2026-06-06 09:00:00,TX-DELTA-04,130.04,513.46,61.92,43.49,51.59,23.59,2.285,21.03,13.28,0.47,0.978,1,Clear,8.66,0,8.1,19.9,115.65,113.11,0.0223,0.6315,9,0.7071,-0.7071,1,1,0,0,0
2026-06-06 10:00:00,TX-DELTA-04,131.47,627.86,75.93,54.9,66.65,27.4,2.627,47.13,38.79,0.33,0.907,1,Clear,24.42,0,11.75,27.5,142.97,129.67,0.007,0.823,10,0.5,-0.866,1,1,0,0,0
2026-06-06 11:00:00,TX-DELTA-04,132.26,631.11,79.8,53.63,66.29,27.63,2.958,13.18,15.22,2.46,0.897,1,Clear,28.38,0,12.66,26.0,144.58,129.69,0.1866,1.1548,11,0.2588,-0.9659,1,1,0,0,0
2026-06-06 12:00:00,TX-DELTA-04,131.47,592.26,75.09,56.27,71.38,29.56,2.241,27.27,8.77,0.71,0.884,1,Rainy,25.56,0,15.11,26.71,134.87,119.23,0.026,0.3216,12,0.0,-1.0,1,0,0,0,1
2026-06-06 13:00:00,TX-DELTA-04,132.74,607.36,77.25,58.27,73.39,30.74,2.699,17.62,8.82,0.41,0.906,1,Rainy,31.25,0,15.12,27.53,139.64,126.51,0.0233,0.5006,13,-0.2588,-0.9659,0,0,0,0,1
2026-06-06 14:00:00,TX-DELTA-04,131.88,601.68,73.25,57.49,70.15,31.9,2.245,11.8,13.38,1.06,0.898,1,Overcast,23.49,0,12.66,25.59,137.44,123.42,0.0898,1.1339,14,-0.5,-0.866,0,0,0,1,0
2026-06-06 15:00:00,TX-DELTA-04,133.79,503.95,63.71,51.84,59.35,32.64,2.118,18.51,15.06,3.79,0.909,1,Overcast,8.71,0,7.51,19.2,116.78,106.15,0.2048,0.8136,15,-0.7071,-0.7071,0,0,0,1,0
2026-06-06 16:00:00,TX-DELTA-04,133.48,535.4,66.46,49.65,60.53,28.05,2.256,16.08,13.87,0.88,0.953,1,Clear,11.57,0,10.88,21.6,123.78,117.96,0.0547,0.8626,16,-0.866,-0.5,0,1,0,0,0
2026-06-06 17:00:00,TX-DELTA-04,128.94,405.41,50.6,50.3,56.56,30.2,2.236,14.55,11.28,1.93,0.939,0,Clear,1.76,0,6.26,20.1,90.54,85.02,0.1326,0.7753,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-06 18:00:00,TX-DELTA-04,132.53,439.13,54.32,49.33,57.35,27.34,2.34,15.25,15.47,1.91,0.862,0,Overcast,4.56,0,8.02,21.99,100.8,86.89,0.1252,1.0144,18,-1.0,-0.0,1,0,0,1,0
2026-06-06 19:00:00,TX-DELTA-04,132.67,491.09,60.22,46.06,56.04,26.51,2.149,15.66,26.58,0.68,0.955,1,Clear,6.86,0,9.98,19.55,112.85,107.77,0.0434,1.6973,19,-0.9659,0.2588,1,1,0,0,0
2026-06-06 20:00:00,TX-DELTA-04,132.35,479.57,60.36,46.19,55.86,29.6,2.352,26.27,15.23,2.04,0.927,1,Heatwave,8.15,0,9.67,16.59,109.94,101.91,0.0777,0.5797,20,-0.866,0.5,1,0,1,0,0
2026-06-06 21:00:00,TX-DELTA-04,131.49,507.08,62.72,40.76,48.52,21.3,2.272,41.06,24.6,1.76,0.921,1,Overcast,9.05,0,7.76,19.46,115.49,106.37,0.0429,0.5991,21,-0.7071,0.7071,1,0,0,1,0
2026-06-06 22:00:00,TX-DELTA-04,133.85,600.69,74.96,41.01,53.95,17.09,2.723,15.11,9.64,0.48,0.933,1,Overcast,18.89,0,12.94,23.92,139.26,129.93,0.0318,0.638,22,-0.5,0.866,0,0,0,1,0
2026-06-06 23:00:00,TX-DELTA-04,134.16,1065.03,133.13,37.82,74.96,13.95,2.544,10.02,18.39,1.55,0.91,1,Rainy,54.55,1,37.14,23.87,247.48,225.21,0.1547,1.8353,23,-0.2588,0.9659,0,0,0,0,1
2026-06-07 00:00:00,TX-DELTA-04,132.12,1014.72,126.84,37.67,84.89,12.38,2.664,11.6,9.71,0.32,0.962,2,Clear,67.91,1,47.22,25.29,232.21,223.39,0.0276,0.8371,0,0.0,1.0,0,1,0,0,0
2026-06-07 01:00:00,TX-DELTA-04,133.05,638.45,81.86,38.73,53.68,12.19,2.556,373.17,156.52,44.86,0.926,1,Rainy,46.92,1,14.95,26.54,147.13,136.24,0.1202,0.4194,1,0.2588,0.9659,0,0,0,0,1
2026-06-07 02:00:00,TX-DELTA-04,131.61,538.32,69.16,35.26,47.55,11.18,2.377,20.87,17.2,1.78,0.91,1,Overcast,13.44,0,12.29,24.08,122.71,111.67,0.0853,0.8241,2,0.5,0.866,0,0,0,1,0
2026-06-07 03:00:00,TX-DELTA-04,131.33,466.36,57.23,34.82,43.64,12.17,2.44,16.79,16.33,2.08,0.967,0,Clear,6.85,0,8.82,22.65,106.08,102.58,0.1239,0.9726,3,0.7071,0.7071,0,1,0,0,0
2026-06-07 04:00:00,TX-DELTA-04,131.93,472.26,58.56,32.27,41.19,12.9,2.439,27.75,13.92,0.22,0.915,0,Rainy,7.63,0,8.92,19.37,107.92,98.75,0.0079,0.5016,4,0.866,0.5,0,0,0,0,1
2026-06-07 05:00:00,TX-DELTA-04,132.48,495.39,60.54,33.39,42.47,15.61,2.331,40.35,9.17,0.53,0.911,1,Clear,8.13,0,9.08,17.78,113.67,103.55,0.0131,0.2273,5,0.9659,0.2588,0,1,0,0,0
2026-06-07 06:00:00,TX-DELTA-04,133.39,447.63,54.08,41.57,49.88,16.78,1.995,35.0,9.79,0.73,0.882,0,Clear,2.38,0,8.31,24.79,103.42,91.22,0.0209,0.2797,6,1.0,0.0,0,1,0,0,0
2026-06-07 07:00:00,TX-DELTA-04,130.97,497.66,63.49,41.8,50.22,19.74,2.634,11.21,14.15,0.92,0.917,1,Rainy,11.67,0,8.42,22.06,112.89,103.52,0.0821,1.2623,7,0.9659,-0.2588,0,0,0,0,1
2026-06-07 08:00:00,TX-DELTA-04,131.63,447.86,57.21,41.72,48.34,21.54,2.297,21.1,16.54,0.5,0.904,0,Clear,5.99,0,6.62,20.18,102.11,92.31,0.0237,0.7839,8,0.866,-0.5,0,1,0,0,0
2026-06-07 09:00:00,TX-DELTA-04,130.58,550.2,66.9,45.13,55.89,25.07,2.433,42.01,12.79,0.62,0.948,1,Overcast,12.46,0,10.76,20.06,124.44,117.97,0.0148,0.3045,9,0.7071,-0.7071,1,0,0,1,0
2026-06-07 10:00:00,TX-DELTA-04,132.18,519.42,63.78,47.04,56.05,28.8,2.356,30.42,9.39,0.62,0.907,1,Clear,10.17,0,9.01,18.24,118.92,107.86,0.0204,0.3087,10,0.5,-0.866,1,1,0,0,0
2026-06-07 11:00:00,TX-DELTA-04,130.79,665.09,82.19,57.38,72.29,28.54,2.808,19.58,15.16,0.53,0.92,1,Clear,33.87,0,14.91,28.84,150.67,138.62,0.0271,0.7743,11,0.2588,-0.9659,1,1,0,0,0
2026-06-07 12:00:00,TX-DELTA-04,134.13,634.89,78.7,58.61,72.14,31.16,2.369,19.55,35.09,0.86,0.924,1,Overcast,29.07,0,13.53,27.45,147.5,136.29,0.044,1.7949,12,0.0,-1.0,1,0,0,1,0
2026-06-07 13:00:00,TX-DELTA-04,133.24,628.84,78.41,58.61,71.7,30.16,2.567,19.51,24.74,0.56,0.929,1,Rainy,29.73,0,13.09,28.45,145.12,134.82,0.0287,1.2681,13,-0.2588,-0.9659,0,0,0,0,1
2026-06-07 14:00:00,TX-DELTA-04,132.37,616.74,78.14,58.6,73.16,32.57,2.823,12.14,16.37,1.41,0.974,1,Rainy,32.32,0,14.56,26.03,141.4,137.72,0.1161,1.3484,14,-0.5,-0.866,0,0,0,0,1
2026-06-07 15:00:00,TX-DELTA-04,133.36,578.07,71.37,54.5,67.29,29.81,2.809,21.17,34.53,0.2,0.915,1,Clear,23.39,0,12.79,24.69,133.53,122.18,0.0094,1.6311,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-07 16:00:00,TX-DELTA-04,131.69,572.86,69.95,52.94,64.24,30.27,2.849,15.39,15.57,0.39,0.891,1,Clear,20.27,0,11.3,22.67,130.67,116.43,0.0253,1.0117,16,-0.866,-0.5,0,1,0,0,0
2026-06-07 17:00:00,TX-DELTA-04,129.74,498.28,61.15,50.18,59.04,29.11,2.034,16.11,13.06,1.34,0.923,1,Clear,6.71,0,8.86,21.07,111.97,103.35,0.0832,0.8107,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-07 18:00:00,TX-DELTA-04,132.26,447.04,57.76,49.4,57.42,26.55,2.262,62.33,38.11,0.58,0.898,0,Clear,6.1,0,8.02,22.85,102.41,91.96,0.0093,0.6114,18,-1.0,-0.0,1,1,0,0,0
2026-06-07 19:00:00,TX-DELTA-04,131.38,459.11,59.54,49.75,58.68,25.01,2.489,26.17,17.94,0.26,0.936,0,Clear,8.5,0,8.93,24.74,104.47,97.78,0.0099,0.6855,19,-0.9659,0.2588,1,1,0,0,0
2026-06-07 20:00:00,TX-DELTA-04,132.53,482.08,60.46,40.17,50.61,22.59,2.418,20.44,33.66,0.23,0.895,1,Clear,8.61,0,10.44,17.58,110.66,99.04,0.0113,1.6468,20,-0.866,0.5,1,1,0,0,0
2026-06-07 21:00:00,TX-DELTA-04,132.74,579.35,71.22,41.65,53.53,19.12,2.176,36.62,9.91,0.83,0.896,1,Rainy,13.43,0,11.88,22.53,133.2,119.35,0.0227,0.2706,21,-0.7071,0.7071,1,0,0,0,1
2026-06-07 22:00:00,TX-DELTA-04,132.51,645.3,81.44,43.45,59.69,16.0,2.853,29.08,17.8,0.4,0.92,1,Overcast,23.46,0,16.24,27.45,148.11,136.26,0.0138,0.6121,22,-0.5,0.866,0,0,0,1,0
2026-06-07 23:00:00,TX-DELTA-04,131.29,589.88,73.86,41.58,55.55,14.02,2.701,10.29,9.33,0.56,0.956,1,Clear,18.13,0,13.97,27.56,134.14,128.24,0.0544,0.9067,23,-0.2588,0.9659,0,1,0,0,0
2026-06-08 00:00:00,TX-DELTA-04,133.07,661.59,81.99,44.18,58.5,14.67,2.557,15.11,52.43,3.76,0.956,1,Overcast,22.0,0,14.32,29.51,152.49,145.78,0.2488,3.4699,0,0.0,1.0,0,0,0,1,0
2026-06-08 01:00:00,TX-DELTA-04,132.47,628.63,78.41,37.8,51.55,12.93,2.627,53.76,16.5,2.29,0.886,1,Overcast,20.34,0,13.75,24.87,144.24,127.8,0.0426,0.3069,1,0.2588,0.9659,0,0,0,1,0
2026-06-08 02:00:00,TX-DELTA-04,132.78,580.05,72.5,40.29,52.23,14.78,2.61,16.97,9.29,2.04,0.888,1,Clear,16.79,0,11.94,25.51,133.4,118.46,0.1202,0.5474,2,0.5,0.866,0,1,0,0,0
2026-06-08 03:00:00,TX-DELTA-04,132.28,535.98,65.4,37.23,46.4,12.81,2.347,36.02,12.52,0.68,0.917,1,Overcast,11.06,0,9.17,24.42,122.8,112.61,0.0189,0.3476,3,0.7071,0.7071,0,0,0,1,0
2026-06-08 04:00:00,TX-DELTA-04,132.97,487.66,60.87,33.01,43.41,15.11,2.222,11.12,10.62,0.49,0.932,1,Overcast,7.67,0,10.4,17.9,112.31,104.67,0.0441,0.955,4,0.866,0.5,0,0,0,1,0
2026-06-08 05:00:00,TX-DELTA-04,129.71,424.33,52.87,39.08,47.92,16.46,1.805,14.47,22.05,0.5,0.93,0,Clear,1.68,0,8.84,22.62,95.33,88.66,0.0346,1.5238,5,0.9659,0.2588,0,1,0,0,0
2026-06-08 06:00:00,TX-DELTA-04,132.96,388.42,49.45,36.19,43.04,17.04,2.098,148.3,32.44,1.34,0.944,0,Overcast,0.59,0,6.85,19.15,89.45,84.44,0.009,0.2187,6,1.0,0.0,0,0,0,1,0
2026-06-08 07:00:00,TX-DELTA-04,129.87,484.34,57.48,44.87,53.34,17.63,2.345,38.08,12.62,0.66,0.964,0,Clear,6.43,0,8.47,27.24,108.95,105.03,0.0173,0.3314,7,0.9659,-0.2588,0,1,0,0,0
2026-06-08 08:00:00,TX-DELTA-04,134.77,447.36,54.56,44.79,51.55,23.64,2.242,14.38,8.52,0.26,0.88,0,Clear,4.11,0,6.76,21.15,104.43,91.9,0.0181,0.5925,8,0.866,-0.5,0,1,0,0,0
2026-06-08 09:00:00,TX-DELTA-04,131.85,493.82,62.58,45.29,54.4,25.49,2.284,86.88,32.48,0.7,0.934,1,Overcast,9.04,0,9.11,19.8,112.77,105.33,0.0081,0.3738,9,0.7071,-0.7071,1,0,0,1,0
2026-06-08 10:00:00,TX-DELTA-04,133.31,571.37,71.5,49.15,62.49,26.34,2.695,10.9,14.51,0.9,0.919,1,Clear,18.79,0,13.34,22.81,131.93,121.24,0.0826,1.3312,10,0.5,-0.866,1,1,0,0,0
2026-06-08 11:00:00,TX-DELTA-04,132.19,681.04,86.67,53.9,71.46,29.4,2.692,14.96,19.79,0.62,0.901,2,Clear,35.1,0,17.56,24.5,155.93,140.49,0.0414,1.3229,11,0.2588,-0.9659,1,1,0,0,0
2026-06-08 12:00:00,TX-DELTA-04,131.34,663.8,81.8,60.36,75.13,31.26,2.616,25.65,22.52,0.35,0.901,1,Overcast,34.85,0,14.77,29.1,151.01,136.06,0.0136,0.878,12,0.0,-1.0,1,0,0,1,0
2026-06-08 13:00:00,TX-DELTA-04,134.42,600.65,73.96,56.02,69.03,31.93,2.571,27.39,21.71,0.4,0.961,1,Overcast,24.93,0,13.01,24.09,139.84,134.39,0.0146,0.7926,13,-0.2588,-0.9659,0,0,0,1,0
2026-06-08 14:00:00,TX-DELTA-04,132.49,571.24,72.62,53.57,66.24,32.19,2.44,23.23,42.71,0.88,0.906,1,Clear,21.04,0,12.67,21.38,131.09,118.77,0.0379,1.8386,14,-0.5,-0.866,0,1,0,0,0
2026-06-08 15:00:00,TX-DELTA-04,129.47,526.27,66.74,58.25,69.78,39.76,2.337,424.09,182.75,26.72,0.927,1,Heatwave,39.94,1,11.53,18.49,118.02,109.4,0.063,0.4309,15,-0.7071,-0.7071,0,0,1,0,0
2026-06-08 16:00:00,TX-DELTA-04,132.29,525.85,67.1,74.77,93.08,31.42,2.344,17.9,15.53,0.35,0.925,0,Overcast,49.6,1,18.31,43.35,120.49,111.45,0.0196,0.8676,16,-0.866,-0.5,0,0,0,1,0
2026-06-08 17:00:00,TX-DELTA-04,133.36,403.21,49.65,52.08,59.79,30.97,1.928,38.57,21.61,0.43,0.893,0,Clear,0.0,0,7.71,21.11,93.14,83.17,0.0111,0.5603,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-08 18:00:00,TX-DELTA-04,132.37,498.74,62.86,47.54,57.88,26.0,2.133,10.16,12.37,0.61,0.939,1,Clear,8.3,0,10.34,21.54,114.35,107.37,0.06,1.2175,18,-1.0,-0.0,1,1,0,0,0
2026-06-08 19:00:00,TX-DELTA-04,131.37,449.45,56.67,47.43,55.31,25.38,2.177,16.69,11.85,0.77,0.923,0,Clear,4.95,0,7.88,22.05,102.27,94.4,0.0461,0.71,19,-0.9659,0.2588,1,1,0,0,0
2026-06-08 20:00:00,TX-DELTA-04,131.6,493.68,60.52,42.4,51.41,22.74,2.933,13.11,20.05,0.91,0.904,1,Clear,11.73,0,9.01,19.66,112.53,101.73,0.0694,1.5294,20,-0.866,0.5,1,1,0,0,0
2026-06-08 21:00:00,TX-DELTA-04,131.07,570.13,72.04,44.62,57.79,22.07,2.564,15.26,37.17,1.29,0.949,1,Clear,16.24,0,13.17,22.55,129.43,122.83,0.0845,2.4358,21,-0.7071,0.7071,1,1,0,0,0
2026-06-08 22:00:00,TX-DELTA-04,132.78,545.63,68.86,36.62,46.34,15.68,2.048,17.95,16.41,1.55,0.893,1,Overcast,11.29,0,9.72,20.94,125.48,112.05,0.0864,0.9142,22,-0.5,0.866,0,0,0,1,0
2026-06-08 23:00:00,TX-DELTA-04,133.57,625.67,78.03,42.5,55.61,15.0,2.505,31.38,13.08,0.32,0.962,1,Clear,19.38,0,13.11,27.5,144.75,139.25,0.0102,0.4168,23,-0.2588,0.9659,0,1,0,0,0
2026-06-09 00:00:00,TX-DELTA-04,132.04,650.31,80.13,42.64,56.22,13.94,2.493,26.28,16.34,1.06,0.914,1,Clear,20.54,0,13.58,28.7,148.73,135.94,0.0403,0.6218,0,0.0,1.0,0,1,0,0,0
2026-06-09 01:00:00,TX-DELTA-04,132.75,593.69,75.66,39.96,54.01,12.4,2.284,36.53,83.01,1.66,0.985,1,Clear,16.67,0,14.05,27.56,136.51,134.46,0.0454,2.2724,1,0.2588,0.9659,0,1,0,0,0
2026-06-09 02:00:00,TX-DELTA-04,130.97,587.6,74.46,36.59,48.67,12.51,2.512,41.19,17.79,0.52,0.934,1,Clear,17.34,0,12.08,24.08,133.3,124.5,0.0126,0.4319,2,0.5,0.866,0,1,0,0,0
2026-06-09 03:00:00,TX-DELTA-04,134.27,525.08,65.3,32.72,44.27,9.93,2.396,11.06,8.98,0.85,0.884,1,Clear,11.3,0,11.55,22.79,122.11,107.95,0.0769,0.8119,3,0.7071,0.7071,0,1,0,0,0
2026-06-09 04:00:00,TX-DELTA-04,131.57,532.86,66.39,39.12,50.8,14.26,2.325,10.07,16.81,0.4,0.97,1,Clear,11.51,0,11.68,24.86,121.43,117.79,0.0397,1.6693,4,0.866,0.5,0,1,0,0,0
2026-06-09 05:00:00,TX-DELTA-04,131.58,466.56,57.98,40.64,50.9,15.33,2.29,11.49,17.03,0.48,0.934,0,Rainy,6.4,0,10.26,25.31,106.33,99.31,0.0418,1.4822,5,0.9659,0.2588,0,0,0,0,1
2026-06-09 06:00:00,TX-DELTA-04,133.1,440.94,55.47,39.09,48.48,17.26,2.241,13.37,15.96,0.95,0.955,0,Overcast,4.63,0,9.39,21.83,101.65,97.08,0.0711,1.1937,6,1.0,0.0,0,0,0,1,0
2026-06-09 07:00:00,TX-DELTA-04,128.88,445.29,53.97,40.38,46.81,18.24,1.995,21.8,27.62,0.5,0.853,0,Clear,2.32,0,6.43,22.14,99.4,84.79,0.0229,1.267,7,0.9659,-0.2588,0,1,0,0,0
2026-06-09 08:00:00,TX-DELTA-04,130.95,512.61,59.63,46.7,56.52,22.23,2.215,29.57,9.32,1.62,0.937,0,Clear,6.91,0,9.82,24.47,116.27,108.94,0.0548,0.3152,8,0.866,-0.5,0,1,0,0,0
2026-06-09 09:00:00,TX-DELTA-04,133.82,518.16,63.77,47.52,57.88,25.0,2.644,14.53,37.22,0.21,0.947,1,Overcast,11.9,0,10.36,22.52,120.1,113.73,0.0145,2.5616,9,0.7071,-0.7071,1,0,0,1,0
2026-06-09 10:00:00,TX-DELTA-04,132.29,582.53,73.51,51.99,62.45,26.53,2.538,14.45,8.25,0.46,0.922,1,Clear,18.99,0,10.46,25.46,133.48,123.07,0.0318,0.5709,10,0.5,-0.866,1,1,0,0,0
2026-06-09 11:00:00,TX-DELTA-04,131.19,613.14,76.46,55.75,70.15,29.37,2.712,29.41,44.41,1.27,0.905,1,Clear,28.17,0,14.4,26.38,139.32,126.08,0.0432,1.51,11,0.2588,-0.9659,1,1,0,0,0
2026-06-09 12:00:00,TX-DELTA-04,132.23,657.89,82.45,58.24,74.31,30.32,2.933,16.82,8.73,1.62,0.936,1,Clear,36.45,0,16.07,27.92,150.68,141.04,0.0963,0.519,12,0.0,-1.0,1,1,0,0,0
2026-06-09 13:00:00,TX-DELTA-04,131.42,702.83,88.26,55.76,71.69,31.13,2.817,23.84,30.82,0.24,0.914,2,Clear,36.96,0,15.93,24.63,159.98,146.22,0.0101,1.2928,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-09 14:00:00,TX-DELTA-04,132.2,589.38,72.31,54.94,67.67,31.59,2.664,20.06,31.6,0.3,0.919,1,Rainy,23.38,0,12.73,23.35,134.95,124.02,0.015,1.5753,14,-0.5,-0.866,0,0,0,0,1
2026-06-09 15:00:00,TX-DELTA-04,134.94,563.27,69.8,57.1,66.99,32.71,2.547,18.7,11.95,0.3,0.86,1,Rainy,20.65,0,9.89,24.39,131.65,113.22,0.016,0.639,15,-0.7071,-0.7071,0,0,0,0,1
